,姓名,消费金额,账户余额,订单时间,收货日期,详细地址
3792,孔子,3649.21,996350,1992-02-23 01:51:43,1992-02-23,广东省广州市越秀区北京路104
3793,赵六,7160.97,992839,2015-03-22 23:05:09,2015-03-22,广东省广州市越秀区北京路104
3794,张三,1083.35,998916,1991-10-03 09:26:43,1991-10-03,广东省广州市越秀区北京路104
3795,孟子,587.61,999412,2006-05-26 13:36:17,2006-05-26,广东省广州市越秀区北京路104
3796,钱七,7280.12,992719,1995-12-06 06:47:15,1995-12-06,广东省广州市越秀区北京路104
3797,李四,3342.22,996657,2009-06-18 14:02:06,2009-06-18,广东省广州市海珠区中大102
3798,张三,3669.24,996330,1998-02-27 23:20:15,1998-02-27,广东省广州市海珠区中大102
3799,王五,1869.5,998130,1996-11-01 06:05:09,1996-11-01,广东省广州市越秀区北京路104
3800,鲁迅,7439.17,992560,2003-06-15 19:01:55,2003-06-15,广东省广州市海珠区中大102
3801,张三,2108.99,997891,2018-06-11 14:23:19,2018-06-11,广东省广州市黄埔区鱼珠街道101
3802,李四,2485.36,997514,1984-05-31 13:34:22,1984-05-31,广东省广州市海珠区中大102
3803,孔子,1796.52,998203,1989-12-04 19:40:18,1989-12-04,广东省广州市黄埔区鱼珠街道101
3804,鲁迅,2742.7,997257,2008-07-07 10:06:28,2008-07-07,广东省广州市黄埔区鱼珠街道101
3805,朱自清,5746.15,994253,1987-09-10 21:45:48,1987-09-10,广东省广州市海珠区中大102
3806,老子,3257.46,996742,1984-11-13 06:19:30,1984-11-13,广东省广州市海珠区中大102
3807,墨子,880.59,999119,1994-12-01 17:10:26,1994-12-01,广东省广州市越秀区北京路104
3808,老子,1640.83,998359,2001-12-16 00:50:03,2001-12-16,广东省广州市海珠区中大102
3809,老子,7042.46,992957,1984-10-15 05:22:18,1984-10-15,广东省广州市番禺区南站105
3810,赵六,3711.26,996288,2014-10-19 03:38:29,2014-10-19,广东省广州市越秀区北京路104
3811,赵六,2219.94,997780,2022-11-19 07:52:10,2022-11-19,广东省广州市黄埔区鱼珠街道101
3812,李四,3685.36,996314,2011-07-13 12:03:02,2011-07-13,广东省广州市越秀区北京路104
3813,钱七,881.28,999118,1992-01-10 16:11:06,1992-01-10,广东省广州市黄埔区鱼珠街道101
3814,孔子,5663.51,994336,1984-08-20 13:37:25,1984-08-20,广东省广州市海珠区中大102
3815,墨子,2409.33,997590,2010-10-16 15:47:55,2010-10-16,广东省广州市番禺区南站105
3816,墨子,7676.65,992323,2011-01-26 06:08:57,2011-01-26,广东省广州市海珠区中大102
3817,孔子,6191.35,993808,2007-05-31 07:11:41,2007-05-31,广东省广州市海珠区中大102
3818,钱七,5575.9,994424,1989-10-09 06:38:05,1989-10-09,广东省广州市天河区天河街道103
3819,鲁迅,3529.37,996470,2019-03-30 22:09:17,2019-03-30,广东省广州市天河区天河街道103
3820,孔子,3472.21,996527,2008-12-13 15:28:38,2008-12-13,广东省广州市黄埔区鱼珠街道101
3821,孔子,8280.33,991719,1984-01-25 09:51:10,1984-01-25,广东省广州市天河区天河街道103
3822,王五,3430.4,996569,2011-10-24 13:14:26,2011-10-24,广东省广州市越秀区北京路104
3823,孔子,981.42,999018,1984-05-03 07:43:47,1984-05-03,广东省广州市天河区天河街道103
3824,孔子,3681.74,996318,2007-02-24 00:49:50,2007-02-24,广东省广州市海珠区中大102
3825,王五,858.14,999141,1990-10-05 19:40:28,1990-10-05,广东省广州市番禺区南站105
3826,王五,6681.62,993318,2004-12-15 19:31:29,2004-12-15,广东省广州市黄埔区鱼珠街道101
3827,孔子,5552.45,994447,2005-03-04 10:50:01,2005-03-04,广东省广州市天河区天河街道103
3828,老子,3163.54,996836,1996-07-31 18:20:13,1996-07-31,广东省广州市番禺区南站105
3829,赵六,5766.98,994233,2021-04-24 21:29:09,2021-04-24,广东省广州市天河区天河街道103
3830,钱七,3001.84,996998,2020-05-02 17:16:39,2020-05-02,广东省广州市越秀区北京路104
3831,孔子,7276.81,992723,2021-04-09 16:50:44,2021-04-09,广东省广州市海珠区中大102
3832,孔子,6417.69,993582,1998-08-05 10:06:36,1998-08-05,广东省广州市海珠区中大102
3833,李四,565.88,999434,2009-03-10 17:21:39,2009-03-10,广东省广州市越秀区北京路104
3834,孔子,1792.93,998207,2018-04-30 05:04:41,2018-04-30,广东省广州市天河区天河街道103
3835,张三,5395.14,994604,1998-03-09 04:57:19,1998-03-09,广东省广州市海珠区中大102
3836,鲁迅,1537.68,998462,1991-02-02 05:52:16,1991-02-02,广东省广州市天河区天河街道103
3837,孟子,6084.93,993915,2000-10-29 06:01:41,2000-10-29,广东省广州市黄埔区鱼珠街道101
3838,赵六,7080.55,992919,2011-06-26 14:03:08,2011-06-26,广东省广州市海珠区中大102
3839,钱七,569.86,999430,1999-07-31 20:58:49,1999-07-31,广东省广州市黄埔区鱼珠街道101
3840,孟子,9900.26,990099,2012-07-31 08:38:11,2012-07-31,广东省广州市越秀区北京路104
3841,鲁迅,9609.96,990390,1982-07-20 21:14:23,1982-07-20,广东省广州市越秀区北京路104
3842,孔子,325.49,999674,1995-10-22 00:33:34,1995-10-22,广东省广州市天河区天河街道103
3843,李四,6400.48,993599,2001-04-18 00:27:53,2001-04-18,广东省广州市海珠区中大102
3844,墨子,9011.53,990988,1990-08-02 17:17:12,1990-08-02,广东省广州市黄埔区鱼珠街道101
3845,鲁迅,5673.69,994326,1988-01-16 11:37:48,1988-01-16,广东省广州市越秀区北京路104
3846,钱七,4414.51,995585,1980-06-10 00:52:08,1980-06-10,广东省广州市越秀区北京路104
3847,钱七,1652.49,998347,2008-02-06 12:31:11,2008-02-06,广东省广州市天河区天河街道103
3848,朱自清,2858.45,997141,1989-09-26 07:55:30,1989-09-26,广东省广州市天河区天河街道103
3849,鲁迅,2223.38,997776,2017-02-01 20:29:32,2017-02-01,广东省广州市黄埔区鱼珠街道101
3850,孟子,1436.22,998563,1984-08-16 03:19:53,1984-08-16,广东省广州市黄埔区鱼珠街道101
3851,老子,8646.02,991353,2001-04-25 15:56:30,2001-04-25,广东省广州市天河区天河街道103
3852,老子,592.66,999407,2016-03-22 02:04:10,2016-03-22,广东省广州市天河区天河街道103
3853,孟子,6416.73,993583,1983-12-03 08:07:55,1983-12-03,广东省广州市番禺区南站105
3854,老子,287.79,999712,1997-01-12 00:59:50,1997-01-12,广东省广州市海珠区中大102
3855,张三,6321.18,993678,1992-02-06 23:21:37,1992-02-06,广东省广州市天河区天河街道103
3856,赵六,3676.44,996323,2022-11-08 07:05:16,2022-11-08,广东省广州市天河区天河街道103
3857,李四,1980.24,998019,1982-06-02 18:07:04,1982-06-02,广东省广州市天河区天河街道103
3858,孔子,1529.41,998470,2013-09-30 04:10:12,2013-09-30,广东省广州市海珠区中大102
3859,朱自清,8542.26,991457,1982-11-07 02:57:25,1982-11-07,广东省广州市天河区天河街道103
3860,墨子,2773.22,997226,2002-08-22 12:10:24,2002-08-22,广东省广州市天河区天河街道103
3861,钱七,3148.87,996851,2018-11-24 09:44:38,2018-11-24,广东省广州市黄埔区鱼珠街道101
3862,王五,5657.1,994342,2021-10-24 00:06:02,2021-10-24,广东省广州市番禺区南站105
3863,鲁迅,4927.23,995072,1989-07-30 08:55:06,1989-07-30,广东省广州市越秀区北京路104
3864,孔子,4551.12,995448,2021-03-01 22:11:12,2021-03-01,广东省广州市天河区天河街道103
3865,张三,2942.49,997057,1995-08-14 21:12:10,1995-08-14,广东省广州市番禺区南站105
3866,李四,2816.35,997183,2013-06-27 17:51:12,2013-06-27,广东省广州市黄埔区鱼珠街道101
3867,李四,9351.11,990648,2010-02-10 23:24:15,2010-02-10,广东省广州市天河区天河街道103
3868,鲁迅,703.98,999296,1985-03-23 02:19:58,1985-03-23,广东省广州市天河区天河街道103
3869,鲁迅,4574.89,995425,2011-10-19 07:30:05,2011-10-19,广东省广州市黄埔区鱼珠街道101
3870,朱自清,4415.11,995584,2019-11-28 20:44:42,2019-11-28,广东省广州市天河区天河街道103
3871,钱七,6903.19,993096,1998-07-02 08:29:11,1998-07-02,广东省广州市海珠区中大102
3872,张三,5410.08,994589,2011-08-17 16:25:07,2011-08-17,广东省广州市黄埔区鱼珠街道101
3873,李四,2875.03,997124,1980-06-07 11:11:44,1980-06-07,广东省广州市海珠区中大102
3874,李四,5876.01,994123,2022-03-11 13:10:59,2022-03-11,广东省广州市番禺区南站105
3875,墨子,4946.53,995053,2015-09-15 09:20:40,2015-09-15,广东省广州市番禺区南站105
3876,赵六,1532.77,998467,2022-11-08 16:25:16,2022-11-08,广东省广州市越秀区北京路104
3877,老子,3341.66,996658,2001-09-24 03:56:41,2001-09-24,广东省广州市天河区天河街道103
3878,孟子,4745.95,995254,2009-02-25 14:46:42,2009-02-25,广东省广州市番禺区南站105
3879,孟子,4610.49,995389,2013-08-24 03:32:38,2013-08-24,广东省广州市番禺区南站105
3880,孔子,8692.83,991307,1979-08-21 08:44:09,1979-08-21,广东省广州市黄埔区鱼珠街道101
3881,鲁迅,7546.48,992453,2017-04-01 05:21:13,2017-04-01,广东省广州市天河区天河街道103
3882,朱自清,4719.17,995280,2013-04-02 22:47:46,2013-04-02,广东省广州市海珠区中大102
3883,墨子,3898.53,996101,2005-01-21 08:41:21,2005-01-21,广东省广州市海珠区中大102
3884,钱七,5011.44,994988,1983-07-27 14:39:44,1983-07-27,广东省广州市番禺区南站105
3885,赵六,2365.04,997634,2002-09-17 18:58:47,2002-09-17,广东省广州市越秀区北京路104
3886,张三,7751.04,992248,2003-07-15 05:42:05,2003-07-15,广东省广州市天河区天河街道103
3887,赵六,1688.97,998311,1993-05-22 08:35:26,1993-05-22,广东省广州市番禺区南站105
3888,赵六,9720.31,990279,1998-09-02 12:05:05,1998-09-02,广东省广州市天河区天河街道103
3889,赵六,6636.72,993363,2021-12-29 04:03:26,2021-12-29,广东省广州市海珠区中大102
3890,鲁迅,528.82,999471,2017-03-02 16:05:09,2017-03-02,广东省广州市海珠区中大102
3891,老子,9360.49,990639,2016-11-03 23:02:02,2016-11-03,广东省广州市越秀区北京路104
3892,朱自清,6754.34,993245,1992-05-31 21:04:38,1992-05-31,广东省广州市海珠区中大102
3893,李四,7036.35,992963,2010-09-08 10:47:01,2010-09-08,广东省广州市黄埔区鱼珠街道101
3894,李四,9612.6,990387,2019-12-05 11:05:22,2019-12-05,广东省广州市黄埔区鱼珠街道101
3895,张三,6961.68,993038,2008-12-15 21:47:04,2008-12-15,广东省广州市天河区天河街道103
3896,老子,3784.25,996215,2020-03-05 17:49:23,2020-03-05,广东省广州市海珠区中大102
3897,孟子,3139.6,996860,2005-11-30 13:13:59,2005-11-30,广东省广州市天河区天河街道103
3898,李四,2790.51,997209,1983-08-15 09:38:14,1983-08-15,广东省广州市黄埔区鱼珠街道101
3899,孟子,1202.3,998797,2023-06-05 18:53:23,2023-06-05,广东省广州市黄埔区鱼珠街道101
3900,钱七,666.93,999333,2014-04-03 13:10:07,2014-04-03,广东省广州市天河区天河街道103
3901,张三,3506.32,996493,1988-04-30 03:30:14,1988-04-30,广东省广州市天河区天河街道103
3902,鲁迅,5914.75,994085,2018-03-06 04:25:28,2018-03-06,广东省广州市番禺区南站105
3903,老子,7097.92,992902,2014-05-01 01:28:41,2014-05-01,广东省广州市天河区天河街道103
3904,鲁迅,6045.36,993954,2001-07-31 19:45:51,2001-07-31,广东省广州市海珠区中大102
3905,孔子,6276.78,993723,2018-09-27 01:26:41,2018-09-27,广东省广州市番禺区南站105
3906,孟子,4362.13,995637,1980-12-21 14:14:23,1980-12-21,广东省广州市天河区天河街道103
3907,墨子,3607.08,996392,1997-01-12 18:05:17,1997-01-12,广东省广州市黄埔区鱼珠街道101
3908,孟子,8653.61,991346,1986-09-24 15:07:22,1986-09-24,广东省广州市海珠区中大102
3909,老子,1861.22,998138,1984-03-02 18:55:15,1984-03-02,广东省广州市天河区天河街道103
3910,张三,2306.03,997693,1997-05-16 18:08:11,1997-05-16,广东省广州市番禺区南站105
3911,朱自清,2546.39,997453,2022-12-12 02:23:39,2022-12-12,广东省广州市海珠区中大102
3912,鲁迅,39.33,999960,1986-12-08 19:13:50,1986-12-08,广东省广州市海珠区中大102
3913,钱七,1998.84,998001,2008-08-12 03:39:22,2008-08-12,广东省广州市越秀区北京路104
3914,鲁迅,7382.57,992617,2004-07-29 20:57:21,2004-07-29,广东省广州市天河区天河街道103
3915,王五,3422.15,996577,1988-11-19 16:39:35,1988-11-19,广东省广州市越秀区北京路104
3916,李四,6842.81,993157,2011-01-28 19:00:45,2011-01-28,广东省广州市海珠区中大102
3917,王五,2075.12,997924,1999-05-10 11:19:55,1999-05-10,广东省广州市海珠区中大102
3918,王五,1128.51,998871,1984-04-16 05:17:43,1984-04-16,广东省广州市天河区天河街道103
3919,墨子,5861.97,994138,1983-05-10 07:54:43,1983-05-10,广东省广州市黄埔区鱼珠街道101
3920,鲁迅,6799.64,993200,2001-07-02 12:59:41,2001-07-02,广东省广州市海珠区中大102
3921,鲁迅,6737.87,993262,1980-03-05 03:08:24,1980-03-05,广东省广州市海珠区中大102
3922,孔子,7618.07,992381,2003-06-12 12:38:03,2003-06-12,广东省广州市番禺区南站105
3923,李四,7151.06,992848,2022-01-13 11:35:20,2022-01-13,广东省广州市番禺区南站105
3924,李四,6032.25,993967,2015-05-30 06:15:58,2015-05-30,广东省广州市海珠区中大102
3925,墨子,6660.56,993339,2008-12-28 12:10:01,2008-12-28,广东省广州市海珠区中大102
3926,钱七,6775.09,993224,1983-08-01 11:37:31,1983-08-01,广东省广州市海珠区中大102
3927,张三,7636.22,992363,2017-11-14 14:31:14,2017-11-14,广东省广州市天河区天河街道103
3928,老子,8511.65,991488,2005-03-09 00:20:58,2005-03-09,广东省广州市黄埔区鱼珠街道101
3929,老子,3647.37,996352,2023-07-20 02:54:36,2023-07-20,广东省广州市黄埔区鱼珠街道101
3930,孟子,1540.51,998459,2017-09-04 02:08:06,2017-09-04,广东省广州市黄埔区鱼珠街道101
3931,墨子,9486.39,990513,2017-09-06 06:36:07,2017-09-06,广东省广州市黄埔区鱼珠街道101
3932,朱自清,1387.82,998612,1998-06-26 10:39:38,1998-06-26,广东省广州市越秀区北京路104
3933,张三,6575.7,993424,2008-03-02 22:25:35,2008-03-02,广东省广州市黄埔区鱼珠街道101
3934,张三,5353.92,994646,1982-06-28 03:32:11,1982-06-28,广东省广州市天河区天河街道103
3935,王五,3748.82,996251,1999-05-23 11:39:13,1999-05-23,广东省广州市天河区天河街道103
3936,鲁迅,9690.11,990309,1985-03-18 16:38:20,1985-03-18,广东省广州市天河区天河街道103
3937,孟子,3406.38,996593,1987-12-24 08:37:31,1987-12-24,广东省广州市番禺区南站105
3938,赵六,8450.77,991549,2006-06-19 09:25:44,2006-06-19,广东省广州市海珠区中大102
3939,孔子,79.78,999920,1998-04-06 00:33:29,1998-04-06,广东省广州市番禺区南站105
3940,朱自清,9686.53,990313,2004-03-08 07:17:47,2004-03-08,广东省广州市天河区天河街道103
3941,钱七,1592.7,998407,2013-08-11 02:46:42,2013-08-11,广东省广州市天河区天河街道103
3942,鲁迅,2808.38,997191,2006-03-01 01:18:37,2006-03-01,广东省广州市天河区天河街道103
3943,张三,7606.27,992393,1980-07-10 11:02:18,1980-07-10,广东省广州市黄埔区鱼珠街道101
3944,赵六,7822.15,992177,2011-12-03 11:30:53,2011-12-03,广东省广州市天河区天河街道103
3945,李四,8429.11,991570,2019-03-11 18:07:49,2019-03-11,广东省广州市天河区天河街道103
3946,张三,7291.23,992708,2017-06-05 06:40:16,2017-06-05,广东省广州市黄埔区鱼珠街道101
3947,墨子,2821.37,997178,2008-11-05 20:01:38,2008-11-05,广东省广州市越秀区北京路104
3948,赵六,2014.13,997985,1988-03-16 04:56:03,1988-03-16,广东省广州市番禺区南站105
3949,墨子,3567.75,996432,2020-03-07 07:05:00,2020-03-07,广东省广州市越秀区北京路104
3950,墨子,8670.91,991329,1993-08-19 18:39:51,1993-08-19,广东省广州市海珠区中大102
3951,王五,6053.4,993946,1979-03-14 02:02:04,1979-03-14,广东省广州市天河区天河街道103
3952,朱自清,8794.37,991205,2022-08-18 03:31:24,2022-08-18,广东省广州市番禺区南站105
3953,老子,4943.8,995056,1998-04-17 11:05:08,1998-04-17,广东省广州市海珠区中大102
3954,朱自清,2007.18,997992,2011-04-29 10:58:59,2011-04-29,广东省广州市黄埔区鱼珠街道101
3955,赵六,5239.34,994760,1989-10-11 16:47:10,1989-10-11,广东省广州市海珠区中大102
3956,王五,1413.14,998586,2013-10-07 16:45:42,2013-10-07,广东省广州市越秀区北京路104
3957,墨子,5794.51,994205,1984-01-27 21:06:19,1984-01-27,广东省广州市海珠区中大102
3958,张三,6468.51,993531,1981-01-03 14:18:39,1981-01-03,广东省广州市黄埔区鱼珠街道101
3959,张三,290.99,999709,1996-11-15 22:30:52,1996-11-15,广东省广州市天河区天河街道103
3960,李四,706.57,999293,1996-08-26 13:08:04,1996-08-26,广东省广州市越秀区北京路104
3961,鲁迅,1615.69,998384,2006-07-22 14:41:40,2006-07-22,广东省广州市越秀区北京路104
3962,王五,7372.91,992627,2015-09-27 23:20:31,2015-09-27,广东省广州市海珠区中大102
3963,鲁迅,6541.42,993458,2010-12-04 15:56:25,2010-12-04,广东省广州市番禺区南站105
3964,钱七,5276.49,994723,2021-08-21 11:51:54,2021-08-21,广东省广州市海珠区中大102
3965,老子,1706.56,998293,1984-06-11 21:51:52,1984-06-11,广东省广州市天河区天河街道103
3966,钱七,6385.16,993614,2015-11-02 04:17:12,2015-11-02,广东省广州市番禺区南站105
3967,赵六,1875.43,998124,2003-04-22 06:43:20,2003-04-22,广东省广州市天河区天河街道103
3968,孟子,6070.34,993929,1989-01-24 09:27:36,1989-01-24,广东省广州市海珠区中大102
3969,李四,3160.73,996839,2013-08-31 01:37:17,2013-08-31,广东省广州市天河区天河街道103
3970,钱七,2550.75,997449,2011-05-26 21:20:58,2011-05-26,广东省广州市天河区天河街道103
3971,孔子,7635.9,992364,1993-10-05 08:22:33,1993-10-05,广东省广州市海珠区中大102
3972,赵六,3505.91,996494,2021-10-14 16:52:29,2021-10-14,广东省广州市天河区天河街道103
3973,朱自清,1403.0,998597,1998-03-15 09:46:47,1998-03-15,广东省广州市海珠区中大102
3974,墨子,2670.51,997329,1991-06-02 21:46:39,1991-06-02,广东省广州市番禺区南站105
3975,张三,8989.09,991010,2005-05-20 00:16:02,2005-05-20,广东省广州市黄埔区鱼珠街道101
3976,张三,1972.26,998027,2013-02-27 10:59:14,2013-02-27,广东省广州市番禺区南站105
3977,赵六,3336.74,996663,1981-06-16 03:00:30,1981-06-16,广东省广州市番禺区南站105
3978,老子,2590.76,997409,2015-07-08 21:05:01,2015-07-08,广东省广州市黄埔区鱼珠街道101
3979,王五,5501.3,994498,2009-06-21 14:59:52,2009-06-21,广东省广州市天河区天河街道103
3980,张三,3381.47,996618,2005-09-10 14:36:02,2005-09-10,广东省广州市越秀区北京路104
3981,墨子,167.61,999832,1996-12-21 20:21:39,1996-12-21,广东省广州市越秀区北京路104
3982,孔子,3759.63,996240,1993-12-11 10:48:06,1993-12-11,广东省广州市黄埔区鱼珠街道101
3983,张三,1228.54,998771,1991-09-24 17:59:22,1991-09-24,广东省广州市黄埔区鱼珠街道101
3984,孔子,3523.98,996476,1996-08-16 23:45:20,1996-08-16,广东省广州市番禺区南站105
3985,钱七,3500.82,996499,1984-04-17 05:30:18,1984-04-17,广东省广州市海珠区中大102
3986,李四,9748.39,990251,1980-03-09 11:57:24,1980-03-09,广东省广州市番禺区南站105
3987,钱七,904.31,999095,2018-09-10 00:02:56,2018-09-10,广东省广州市黄埔区鱼珠街道101
3988,孔子,7377.63,992622,2003-06-11 02:13:50,2003-06-11,广东省广州市海珠区中大102
3989,墨子,4371.73,995628,1985-08-27 16:36:00,1985-08-27,广东省广州市海珠区中大102
3990,王五,3658.88,996341,1993-10-18 18:00:21,1993-10-18,广东省广州市番禺区南站105
3991,王五,7455.56,992544,2000-06-11 00:14:39,2000-06-11,广东省广州市番禺区南站105
3992,李四,9926.67,990073,2014-06-29 08:59:29,2014-06-29,广东省广州市番禺区南站105
3993,钱七,3537.51,996462,1981-09-21 04:13:37,1981-09-21,广东省广州市天河区天河街道103
3994,朱自清,7261.17,992738,2008-08-03 04:46:33,2008-08-03,广东省广州市天河区天河街道103
3995,钱七,6208.57,993791,2013-10-03 01:43:06,2013-10-03,广东省广州市天河区天河街道103
3996,墨子,7243.24,992756,2018-04-05 05:19:45,2018-04-05,广东省广州市越秀区北京路104
3997,老子,5804.74,994195,2019-07-30 15:20:42,2019-07-30,广东省广州市越秀区北京路104
3998,朱自清,1366.22,998633,1988-10-26 02:45:36,1988-10-26,广东省广州市番禺区南站105
3999,朱自清,747.11,999252,2018-07-08 23:44:17,2018-07-08,广东省广州市黄埔区鱼珠街道101
4000,王五,2232.35,997767,1992-11-28 20:25:39,1992-11-28,广东省广州市天河区天河街道103
4001,钱七,4059.86,995940,2023-02-12 08:27:55,2023-02-12,广东省广州市番禺区南站105
4002,鲁迅,8536.16,991463,2022-09-01 22:49:52,2022-09-01,广东省广州市番禺区南站105
4003,王五,176.15,999823,1985-03-07 01:58:53,1985-03-07,广东省广州市天河区天河街道103
4004,孔子,9145.89,990854,2012-03-23 05:18:55,2012-03-23,广东省广州市番禺区南站105
4005,李四,4439.05,995560,2007-12-27 09:48:42,2007-12-27,广东省广州市天河区天河街道103
4006,孔子,3868.33,996131,2022-05-25 17:50:49,2022-05-25,广东省广州市番禺区南站105
4007,老子,9926.53,990073,2012-12-30 11:44:32,2012-12-30,广东省广州市番禺区南站105
4008,孔子,3233.44,996766,2003-12-09 18:18:54,2003-12-09,广东省广州市越秀区北京路104
4009,老子,932.08,999067,2019-11-19 10:15:00,2019-11-19,广东省广州市天河区天河街道103
4010,赵六,6896.91,993103,2021-05-13 17:29:40,2021-05-13,广东省广州市越秀区北京路104
4011,鲁迅,8188.64,991811,1994-11-14 22:40:41,1994-11-14,广东省广州市番禺区南站105
4012,孟子,1391.05,998608,1987-08-29 00:03:10,1987-08-29,广东省广州市黄埔区鱼珠街道101
4013,钱七,6141.27,993858,1987-06-22 20:45:23,1987-06-22,广东省广州市海珠区中大102
4014,鲁迅,3366.32,996633,1995-01-23 09:11:09,1995-01-23,广东省广州市天河区天河街道103
4015,张三,1577.88,998422,2014-01-28 20:19:27,2014-01-28,广东省广州市天河区天河街道103
4016,孟子,5742.31,994257,1990-07-23 03:11:01,1990-07-23,广东省广州市海珠区中大102
4017,赵六,1697.8,998302,1993-11-05 17:41:36,1993-11-05,广东省广州市越秀区北京路104
4018,张三,379.23,999620,1984-10-19 15:50:51,1984-10-19,广东省广州市黄埔区鱼珠街道101
4019,赵六,9469.78,990530,1996-04-09 01:07:48,1996-04-09,广东省广州市越秀区北京路104
4020,赵六,2259.35,997740,2018-02-08 21:36:17,2018-02-08,广东省广州市越秀区北京路104
4021,孔子,1454.43,998545,1983-06-06 03:00:21,1983-06-06,广东省广州市越秀区北京路104
4022,张三,341.49,999658,1980-01-03 11:16:54,1980-01-03,广东省广州市海珠区中大102
4023,李四,8096.38,991903,1999-08-05 03:58:31,1999-08-05,广东省广州市番禺区南站105
4024,钱七,7825.32,992174,2022-10-27 04:35:03,2022-10-27,广东省广州市黄埔区鱼珠街道101
4025,王五,6485.34,993514,2015-12-01 12:56:15,2015-12-01,广东省广州市天河区天河街道103
4026,王五,6726.43,993273,2013-07-11 21:27:25,2013-07-11,广东省广州市越秀区北京路104
4027,王五,6428.48,993571,1993-08-21 15:38:10,1993-08-21,广东省广州市黄埔区鱼珠街道101
4028,墨子,2978.75,997021,1982-08-24 03:56:13,1982-08-24,广东省广州市天河区天河街道103
4029,李四,4528.14,995471,2017-08-13 23:38:16,2017-08-13,广东省广州市海珠区中大102
4030,朱自清,8069.17,991930,2022-01-16 03:26:08,2022-01-16,广东省广州市天河区天河街道103
4031,钱七,956.14,999043,2011-03-08 20:04:34,2011-03-08,广东省广州市越秀区北京路104
4032,鲁迅,2594.44,997405,2021-03-14 18:00:50,2021-03-14,广东省广州市天河区天河街道103
4033,老子,5085.42,994914,1984-08-03 14:18:57,1984-08-03,广东省广州市天河区天河街道103
4034,赵六,85.0,999915,1989-04-30 14:19:13,1989-04-30,广东省广州市天河区天河街道103
4035,老子,4424.08,995575,2010-01-28 00:44:06,2010-01-28,广东省广州市天河区天河街道103
4036,老子,1308.37,998691,1990-10-16 05:14:46,1990-10-16,广东省广州市天河区天河街道103
4037,赵六,9326.64,990673,2014-12-09 12:18:36,2014-12-09,广东省广州市天河区天河街道103
4038,孟子,4041.33,995958,2002-03-09 02:08:14,2002-03-09,广东省广州市番禺区南站105
4039,老子,1652.37,998347,1992-01-29 09:17:49,1992-01-29,广东省广州市海珠区中大102
4040,孟子,3854.48,996145,2011-02-14 20:04:41,2011-02-14,广东省广州市越秀区北京路104
4041,朱自清,9026.77,990973,2001-12-23 00:58:30,2001-12-23,广东省广州市天河区天河街道103
4042,张三,9770.93,990229,1991-07-09 23:23:08,1991-07-09,广东省广州市海珠区中大102
4043,赵六,3181.88,996818,2008-08-17 06:19:27,2008-08-17,广东省广州市番禺区南站105
4044,墨子,4034.75,995965,2002-06-22 16:08:10,2002-06-22,广东省广州市番禺区南站105
4045,鲁迅,5413.89,994586,2014-01-11 03:47:32,2014-01-11,广东省广州市天河区天河街道103
4046,鲁迅,7356.27,992643,2006-08-24 04:25:15,2006-08-24,广东省广州市越秀区北京路104
4047,墨子,5399.65,994600,1987-05-04 17:49:42,1987-05-04,广东省广州市越秀区北京路104
4048,老子,7256.65,992743,1989-04-21 09:12:32,1989-04-21,广东省广州市番禺区南站105
4049,钱七,4866.7,995133,2017-05-31 06:25:32,2017-05-31,广东省广州市越秀区北京路104
4050,李四,7110.15,992889,2016-07-23 11:05:10,2016-07-23,广东省广州市越秀区北京路104
4051,墨子,7624.86,992375,1982-04-17 18:11:27,1982-04-17,广东省广州市天河区天河街道103
4052,孟子,152.94,999847,2004-10-19 11:54:35,2004-10-19,广东省广州市番禺区南站105
4053,赵六,6335.29,993664,1996-06-23 15:56:59,1996-06-23,广东省广州市黄埔区鱼珠街道101
4054,赵六,2261.58,997738,1993-05-16 07:29:18,1993-05-16,广东省广州市番禺区南站105
4055,墨子,2965.56,997034,1996-09-29 01:47:28,1996-09-29,广东省广州市越秀区北京路104
4056,钱七,8041.08,991958,2011-03-24 19:16:37,2011-03-24,广东省广州市海珠区中大102
4057,王五,288.14,999711,2020-10-28 19:02:07,2020-10-28,广东省广州市番禺区南站105
4058,朱自清,2206.33,997793,2007-07-21 07:08:02,2007-07-21,广东省广州市越秀区北京路104
4059,孟子,9249.44,990750,2016-01-22 05:57:58,2016-01-22,广东省广州市越秀区北京路104
4060,赵六,7876.18,992123,1998-03-18 02:48:20,1998-03-18,广东省广州市番禺区南站105
4061,赵六,5463.98,994536,2022-04-26 06:30:06,2022-04-26,广东省广州市越秀区北京路104
4062,李四,7613.28,992386,2020-07-19 07:14:57,2020-07-19,广东省广州市黄埔区鱼珠街道101
4063,王五,9282.57,990717,2020-08-18 17:55:30,2020-08-18,广东省广州市天河区天河街道103
4064,王五,1387.21,998612,1995-11-23 13:47:19,1995-11-23,广东省广州市番禺区南站105
4065,王五,3159.17,996840,2016-07-11 19:54:05,2016-07-11,广东省广州市天河区天河街道103
4066,孟子,4621.04,995378,2003-03-30 01:03:05,2003-03-30,广东省广州市越秀区北京路104
4067,孔子,7370.77,992629,2022-12-25 19:40:16,2022-12-25,广东省广州市海珠区中大102
4068,鲁迅,5556.76,994443,2013-06-28 03:34:37,2013-06-28,广东省广州市天河区天河街道103
4069,王五,3258.35,996741,2005-03-28 20:39:02,2005-03-28,广东省广州市天河区天河街道103
